sim_id is_study_rep study_rep sim_rep run_time is_study is_fire_output is_dynamics is_metapop is_metapop_full is_metapop_dynamics is_metapop_pops is_recol_rescue is_plants_pop is_dispersal scenario_file param1 val1 param2 val2 param3 val3 param4 val4 param5 val5
24 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_0.csv
25 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_0.csv
26 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_0.csv
27 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_1.csv
28 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_1.csv
29 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_1.csv
30 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_1.csv
31 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_1.csv
32 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_1.csv
33 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_1.csv
34 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_1.csv
35 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_1.csv
36 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_1.csv
37 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_1.csv
38 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_1.csv
39 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_1.csv
40 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_1.csv
41 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_1.csv
42 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_1.csv
43 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_1.csv
44 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_1.csv
45 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_1.csv
46 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_1.csv
47 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_1.csv
48 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_1.csv
49 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_1.csv
50 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_1.csv
51 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_1.csv
52 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_1.csv
53 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_2.csv
54 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_2.csv
55 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_2.csv
56 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_2.csv
57 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_2.csv
58 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_2.csv
59 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_2.csv
60 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_2.csv
61 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_2.csv
62 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_2.csv
63 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_2.csv
64 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_2.csv
65 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_2.csv
66 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_2.csv
67 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_2.csv
68 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_2.csv
69 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_2.csv
70 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_2.csv
71 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_2.csv
72 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_2.csv
73 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_2.csv
74 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_2.csv
75 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_2.csv
76 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_2.csv
77 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_2.csv
78 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_2.csv
79 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_3.csv
80 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_3.csv
81 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_3.csv
82 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_3.csv
83 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_3.csv
84 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_3.csv
85 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_3.csv
86 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_3.csv
87 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_3.csv
88 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_3.csv
89 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_3.csv
90 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_3.csv
91 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_3.csv
92 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_3.csv
93 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_3.csv
94 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_3.csv
95 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_3.csv
96 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_3.csv
97 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_3.csv
98 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_3.csv
99 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_3.csv
100 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_3.csv
101 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_3.csv
102 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_3.csv
103 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_3.csv
104 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_3.csv
105 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_4.csv
106 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_4.csv
107 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_4.csv
108 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_4.csv
109 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_4.csv
110 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_4.csv
111 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_4.csv
112 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_4.csv
113 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_4.csv
114 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_4.csv
115 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_4.csv
116 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_4.csv
117 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_4.csv
118 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_4.csv
119 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_4.csv
120 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_4.csv
121 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_4.csv
122 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_4.csv
123 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_4.csv
